sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
north_sites,Gulf,GR50,Chr01N,39.04,Pavir.1NG211800,8096,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.04,Pavir.1NG211800,8393,0.04724131203117773,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.04,Pavir.1NG211800,8486,0.056770754071046876,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.04,Pavir.1NG211800,8528,0.04644431061279782,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf_and_Midwest,GR50,Chr01N,39.04,Pavir.1NG211800,763,6.703144867205394e-5,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,18564,0.03882188903156647,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,18683,0.05862523396933841,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,18715,0.027686297727995173,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,18928,0.06031449760925035,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,19098,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,19702,0.03353982045928392,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,19816,0.03871347276999103,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,19942,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,20030,0.027686297727995173,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Midwest,dyln_fl50,Chr01N,39.06,Pavir.1NG211800,23779,0.006028664983728014,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Midwest,FL50,Chr01N,39.06,Pavir.1NG211800,23779,0.08747404737496364,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,20551,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,20933,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,21103,0.006671257203815142,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,21538,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,21715,0.047487199883166034,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,21755,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22012,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22391,0.03353982045928392,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22572,0.04133839640711954,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22754,0.03882188903156647,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22814,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,22873,0.04732427508380784,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23130,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23402,0.051397372392889815,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23450,0.05200824029759015,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23470,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23631,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,23708,0.03698711955853526,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.06,NA,NA,0.05862523396933841,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.06,NA,NA,0.04499082909477377,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.07,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.07,NA,NA,0.04370826888081373,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.07,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.06083478461512439,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03560900853843525,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03187805963805875,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.027686297727995173,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.1,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.15,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.16,NA,NA,0.05836878419027361,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.16,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.16,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.011433342036643923,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.047034476800483,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.04395589811326894,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.042663763701129336,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03554731564688118,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,GR50,Chr01N,39.18,NA,NA,0.0011501930774520078,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.0406043241215396,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.046679260563392465,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.05229014729565551,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.19,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.21,NA,NA,0.0523809346343651,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.21,NA,NA,0.046679260563392465,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.21,NA,NA,0.046679260563392465,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.0523809346343651,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03353982045928392,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.05625340252534324,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.05765505208251504,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.05862523396933841,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.04772183312571062,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.047487199883166034,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03882188903156647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.04399019308132647,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03698711955853526,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.03554731564688118,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.23,NA,NA,0.056770754071046876,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,24868,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,24835,0.0391962711427609,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,24795,0.05562590088686374,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23666,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23647,0.03534423754867374,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23569,0.03353982045928392,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23456,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23442,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23269,0.03353982045928392,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,23159,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,22946,0.046679260563392465,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,20836,0.05957367723105831,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,20268,0.05862523396933841,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,19800,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,18618,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.24,Pavir.1NG247500,17798,0.046679260563392465,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2923,0.03560900853843525,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2877,0.050691923699404486,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2578,0.03353982045928392,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2465,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2426,0.0389139693836549,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,2314,0.03560900853843525,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1952,0.026303859857041756,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1851,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1766,0.03979475509582114,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1645,0.046679260563392465,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,985,0.05587284830613166,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,918,0.03668545496691514,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,541,0.056770754071046876,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,482,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,417,0.03698711955853526,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,327,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1169,0.03353982045928392,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1342,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1412,0.060572507373480314,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1755,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1751,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,723,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,36,0.03882188903156647,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr01N,39.28,Pavir.1NG247800,37,0.05686701235603964,AT1G04850.1,NA,ubiquitin-associated (UBA)/TS-N domain-containing protein,"ZOS2-07 - C2H2 zinc finger protein, expressed",LOC_Os02g30180.1
north_sites,Midwest,dyln_fl50,Chr01N,40.59,Pavir.1NG164000,16396,5.102964004656583e-5,AT1G13920.1,NA,Remorin family protein,"remorin C-terminal domain containing protein, putative, expressed",LOC_Os10g17790.1
north_sites,Midwest,FL50,Chr01N,40.59,Pavir.1NG164000,16396,0.08747404737496364,AT1G13920.1,NA,Remorin family protein,"remorin C-terminal domain containing protein, putative, expressed",LOC_Os10g17790.1
north_sites,Gulf_and_Midwest,crain_1d,Chr01N,40.67,Pavir.1NG249800,22038,0.06891502749558384,AT5G05340.1,NA,Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os05g04410.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,888,5.984464598501506e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,947,4.380765778994656e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1046,2.3567647818110634e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1450,7.35932338591155e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1598,1.413593810614467e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1622,1.413593810614467e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1683,1.0496038044679909e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,1786,3.0362895401730376e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2178,2.4412009753566504e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2221,2.4412009753566504e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2290,3.8998010223232215e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2499,3.160165065441615e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2634,4.743427115172055e-6,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2796,1.1093416148804625e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,2993,5.69525954682682e-5,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,40.93,Pavir.1NG497800,4311,1.3414288494644494e-4,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,40.93,Pavir.1NG497800,1598,0.045816464406143266,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,888,0.0010711958354864457,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,947,8.692493775466367e-4,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1046,6.601105707348302e-4,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1450,0.0014636749024684237,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1598,0.0011799493525458502,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1622,0.0010711958354864457,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1683,9.20816781531982e-4,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,1786,0.0010268069967605015,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,40.93,Pavir.1NG497800,2178,0.0010711958354864457,AT4G39630.1,NA,NA,expressed protein,LOC_Os08g19370.1
