sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
MO,Midwest,cgdd_12c_10d,Chr08K,26.89,Pavir.8KG273801,327,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr08K,29.2,Pavir.8KG145200,6536,3.3360518022917744e-30,AT5G14090.1,NA,NA,expressed protein,LOC_Os11g29840.1
MO,Midwest,cgdd_12c_10d,Chr08K,50.36,Pavir.8KG059620,7109,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os06g38680.1
MO,Midwest,cgdd_12c_10d,Chr08K,52.59,Pavir.8KG380700,1109,3.3360518022917744e-30,AT2G47600.1,"ATMHX,ATMHX1,MHX,MHX1",magnesium/proton exchanger,"sodium/calcium exchanger protein, putative, expressed",LOC_Os11g43860.1
MO,Midwest,cgdd_12c_10d,Chr08K,52.59,Pavir.8KG380700,1118,3.3360518022917744e-30,AT2G47600.1,"ATMHX,ATMHX1,MHX,MHX1",magnesium/proton exchanger,"sodium/calcium exchanger protein, putative, expressed",LOC_Os11g43860.1
MO,Midwest,cgdd_12c_10d,Chr08K,54.78,Pavir.8KG389200,5328,3.3360518022917744e-30,AT1G52340.1,"ABA2,ATABA2,ATSDR1,GIN1,ISI4,SDR1,SIS4,SRE1",NAD(P)-binding Rossmann-fold superfamily protein,"sex determination protein tasselseed-2, putative, expressed",LOC_Os04g10000.1
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,3364,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,3169,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,3135,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1650,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1641,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1524,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1469,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1322,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1291,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1228,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,1141,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,966,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,937,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,782,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,654,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,589,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,556,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,531,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,526,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,482,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,440,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,436,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,415,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,377,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,332,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,279,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,268,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,12.51,Pavir.8NG192700,261,3.3360518022917744e-30,AT3G10740.1,"ARAF,ARAF1,ASD1,ATASD1",alpha-L-arabinofuranosidase 1,"alpha-N-arabinofuranosidase A, putative, expressed",LOC_Os11g03730.2
MO,Midwest,cgdd_12c_10d,Chr08N,19.23,Pavir.8NG088404,6707,3.3360518022917744e-30,AT3G62160.1,NA,HXXXD-type acyl-transferase family protein,"transferase family protein, putative, expressed",LOC_Os04g11810.1
MO,Midwest,cgdd_12c_10d,Chr08N,27.17,Pavir.8NG258400,896,3.3360518022917744e-30,AT5G24580.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy metal-associated domain containing protein, expressed",LOC_Os03g64340.1
MO,Midwest,cgdd_12c_10d,Chr08N,29.04,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr08N,32.91,Pavir.8NG233900,16173,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr08N,33.54,Pavir.8NG128600,17495,3.3360518022917744e-30,AT5G23670.2,LCB2,long chain base2,"serine palmitoyltransferase 2, putative, expressed",LOC_Os11g31640.1
MO,Midwest,cgdd_12c_10d,Chr08N,42.25,Pavir.8NG263600,22572,3.3360518022917744e-30,AT1G04220.1,KCS2,3-ketoacyl-CoA synthase 2,"3-ketoacyl-CoA synthase, putative, expressed",LOC_Os11g37900.1
MO,Midwest,cgdd_12c_10d,Chr09K,5.34,Pavir.9KG306205,8105,3.3360518022917744e-30,AT1G48140.1,NA,dolichol-phosphate mannosyltransferase-related,expressed protein,LOC_Os02g51420.1
MO,Midwest,cgdd_12c_10d,Chr09K,8.42,Pavir.9KG034436,185,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,8.42,Pavir.9KG034436,178,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,8.42,Pavir.9KG034436,153,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,8.42,Pavir.9KG034436,144,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,9.8,Pavir.9KG029885,1985,3.3360518022917744e-30,AT1G09620.1,NA,ATP binding;leucine-tRNA ligases;aminoacyl-tRNA ligases;nucleotide binding;ATP binding;aminoacyl-tRNA ligases,"leucyl-tRNA synthetase, cytoplasmic, putative, expressed",LOC_Os09g32650.1
MO,Midwest,cgdd_12c_10d,Chr09K,9.8,Pavir.9KG029885,2042,3.3360518022917744e-30,AT1G09620.1,NA,ATP binding;leucine-tRNA ligases;aminoacyl-tRNA ligases;nucleotide binding;ATP binding;aminoacyl-tRNA ligases,"leucyl-tRNA synthetase, cytoplasmic, putative, expressed",LOC_Os09g32650.1
MO,Midwest,cgdd_12c_10d,Chr09K,12.4,Pavir.9KG053900,8907,3.3360518022917744e-30,AT1G58370.1,"ATXYN1,RXF12",glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein,"glycosyl hydrolase family 10 protein, putative, expressed",LOC_Os03g47010.1
MO,Midwest,cgdd_12c_10d,Chr09K,12.66,Pavir.9KG069500,4758,3.3360518022917744e-30,AT4G34480.1,NA,O-Glycosyl hydrolases family 17 protein,"glucan endo-1,3-beta-glucosidase precursor, putative, expressed",LOC_Os03g46660.1
MO,Midwest,cgdd_12c_10d,Chr09K,28.88,Pavir.9KG282400,376,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,33.9,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,36.02,Pavir.9KG417700,21242,3.3360518022917744e-30,AT1G19835.1,NA,Plant protein of unknown function (DUF869),"plant protein of unknown function DUF869 domain containing protein, expressed",LOC_Os03g14250.1
MO,Midwest,cgdd_12c_10d,Chr09K,37.8,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09K,65.73,Pavir.9KG614100,1210,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os01g21144.1
MO,Midwest,cgdd_12c_10d,Chr09K,65.73,Pavir.9KG614100,1303,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os01g21144.1
MO,Midwest,cgdd_12c_10d,Chr09K,65.73,Pavir.9KG614100,1320,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os01g21144.1
MO,Midwest,cgdd_12c_10d,Chr09K,65.73,Pavir.9KG614100,1322,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os01g21144.1
MO,Midwest,cgdd_12c_10d,Chr09K,65.73,Pavir.9KG614100,1280,3.3360518022917744e-30,NA,NA,NA,expressed protein,LOC_Os01g21144.1
MO,Midwest,cgdd_12c_10d,Chr09K,70.52,Pavir.9KG559300,811,3.3360518022917744e-30,AT5G14620.1,"DMT7,DRM2",domains rearranged methyltransferase 2,"DNA methyltransferase protein, putative, expressed",LOC_Os03g02010.4
MO,Midwest,cgdd_12c_10d,Chr09N,5.3,Pavir.9NG081300,17959,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,5.3,Pavir.9NG081300,17968,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,9.33,Pavir.9NG121673,608,3.3360518022917744e-30,AT3G12210.2,NA,DNA binding,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,34.53,Pavir.9NG407500,9071,3.3360518022917744e-30,AT1G22490.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding protein, putative, expressed",LOC_Os03g08930.1
MO,Midwest,cgdd_12c_10d,Chr09N,34.53,Pavir.9NG407500,9059,3.3360518022917744e-30,AT1G22490.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding protein, putative, expressed",LOC_Os03g08930.1
MO,Midwest,cgdd_12c_10d,Chr09N,34.53,Pavir.9NG407500,9045,3.3360518022917744e-30,AT1G22490.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding protein, putative, expressed",LOC_Os03g08930.1
MO,Midwest,cgdd_12c_10d,Chr09N,34.53,Pavir.9NG407500,8986,3.3360518022917744e-30,AT1G22490.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding protein, putative, expressed",LOC_Os03g08930.1
MO,Midwest,cgdd_12c_10d,Chr09N,42.4,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,42.6,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,42.66,NA,NA,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,49.57,Pavir.9NG418000,10484,3.3360518022917744e-30,AT1G78900.1,VHA-A,vacuolar ATP synthase subunit A,"ATP synthase, putative, expressed",LOC_Os06g45120.1
MO,Midwest,cgdd_12c_10d,Chr09N,60.17,Pavir.9NG523314,3930,3.3360518022917744e-30,NA,NA,NA,"SAM dependent carboxyl methyltransferase, putative, expressed",LOC_Os06g20770.1
MO,Midwest,cgdd_12c_10d,Chr09N,63.82,Pavir.9NG593900,11701,3.3360518022917744e-30,AT2G47900.3,"AtTLP3,TLP3",tubby like protein 3,"OsFBT5 - F-box and tubby domain containing protein, expressed",LOC_Os03g22800.1
MO,Midwest,cgdd_12c_10d,Chr09N,69.35,Pavir.9NG696300,620,3.3360518022917744e-30,NA,NA,NA,NA,NA
MO,Midwest,cgdd_12c_10d,Chr09N,71.94,Pavir.9NG572100,2479,3.3360518022917744e-30,AT4G38660.1,NA,Pathogenesis-related thaumatin superfamily protein,"thaumatin, putative, expressed",LOC_Os03g14030.1
MO,Midwest,cgdd_12c_10d,Chr09N,71.94,Pavir.9NG572100,2539,3.3360518022917744e-30,AT4G38660.1,NA,Pathogenesis-related thaumatin superfamily protein,"thaumatin, putative, expressed",LOC_Os03g14030.1
MO,Gulf,cgdd_12c_10d,Chr07K,37.17,Pavir.7KG211300,361,1.9621017412460972e-4,AT5G50320.1,"AtELP3,ELO3,ELP3,HAC8,HAG3",radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein,"elongator complex protein 3, putative, expressed",LOC_Os04g40840.1
MO,Gulf,cgdd_12c_10d,Chr09K,0.33,Pavir.9KG024600,1330,2.154955527544422e-4,AT1G06620.1,NA,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,"1-aminocyclopropane-1-carboxylate oxidase homolog 1, putative, expressed",LOC_Os08g30210.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.48,Pavir.9NG371442,1547,1.6511321013027978e-4,NA,NA,NA,expressed protein,LOC_Os10g10320.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.48,Pavir.9NG371442,5691,1.6249134279501003e-4,NA,NA,NA,expressed protein,LOC_Os10g10320.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.48,Pavir.9NG371442,6116,1.3461307666518834e-4,NA,NA,NA,expressed protein,LOC_Os10g10320.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.49,Pavir.9NG371456,16067,1.6249134279501003e-4,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.5,Pavir.9NG371456,14425,1.3461307666518834e-4,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.5,Pavir.9NG371456,14288,1.3461307666518834e-4,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.5,Pavir.9NG371456,10829,1.3461307666518834e-4,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf,cgdd_12c_10d,Chr09N,47.5,Pavir.9NG371456,6827,1.3461307666518834e-4,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr01N,52.47,Pavir.1NG244300,1074,2.7255669772732746e-6,NA,NA,NA,"RIPER1 - Ripening-related family protein precursor, expressed",LOC_Os02g42450.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr01N,55.7,Pavir.1NG421700,389,3.716948597499483e-6,AT1G63010.2,NA,Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein,"uncharacterized membrane protein, putative, expressed",LOC_Os02g45520.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr07K,41.99,Pavir.7KG281300,2024,3.716948597499483e-6,AT1G13570.1,NA,F-box/RNI-like superfamily protein,"OsFBX187 - F-box domain containing protein, expressed",LOC_Os06g06600.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr07K,41.99,Pavir.7KG281300,1926,3.716948597499483e-6,AT1G13570.1,NA,F-box/RNI-like superfamily protein,"OsFBX187 - F-box domain containing protein, expressed",LOC_Os06g06600.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,17.84,Pavir.9NG216000,2843,2.673108216052048e-7,AT1G70250.1,NA,"receptor serine/threonine kinase, putative","Protein kinase domain containing protein, expressed",LOC_Os01g49580.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,17.84,Pavir.9NG216000,3714,2.673108216052048e-7,AT1G70250.1,NA,"receptor serine/threonine kinase, putative","Protein kinase domain containing protein, expressed",LOC_Os01g49580.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,17.85,Pavir.9NG216000,5687,4.3079389132905275e-7,AT1G70250.1,NA,"receptor serine/threonine kinase, putative","Protein kinase domain containing protein, expressed",LOC_Os01g49580.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,17.85,Pavir.9NG216000,5978,2.673108216052048e-7,AT1G70250.1,NA,"receptor serine/threonine kinase, putative","Protein kinase domain containing protein, expressed",LOC_Os01g49580.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,47.5,Pavir.9NG371456,10439,1.926139252119293e-6,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
MO,Gulf_and_Midwest,cgdd_12c_10d,Chr09N,76.1,Pavir.9NG817700,2006,9.575058084183479e-11,AT1G34630.1,NA,NA,expressed protein,LOC_Os03g09090.1
NE,Midwest,cgdd_12c_10d,Chr01K,30.52,Pavir.1KG242200,95,1.3728654240105084e-5,AT1G15140.1,NA,FAD/NAD(P)-binding oxidoreductase,"fruit protein PKIWI502, putative, expressed",LOC_Os02g22260.1
NE,Midwest,cgdd_12c_10d,Chr01N,39.65,NA,NA,4.6168696126015504e-5,NA,NA,NA,NA,NA
NE,Midwest,cgdd_12c_10d,Chr02N,19.64,Pavir.2NG143500,18191,1.3728654240105084e-5,AT5G16010.1,NA,3-oxo-5-alpha-steroid 4-dehydrogenase family protein,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative, expressed",LOC_Os07g06800.1
NE,Midwest,cgdd_12c_10d,Chr02N,50.57,Pavir.2NG394312,2443,3.971248386277954e-5,NA,NA,NA,NA,NA
NE,Midwest,cgdd_12c_10d,Chr02N,50.58,Pavir.2NG394315,3456,5.1701329502917754e-5,AT5G56040.2,NA,Leucine-rich receptor-like protein kinase family protein,"receptor-like protein kinase 2 precursor, putative, expressed",LOC_Os09g30190.1
NE,Midwest,cgdd_12c_10d,Chr03K,41,NA,NA,1.3728654240105084e-5,NA,NA,NA,NA,NA
NE,Midwest,cgdd_12c_10d,Chr03N,25.59,Pavir.3NG140738,9617,1.3728654240105084e-5,AT5G04820.1,"ATOFP13,OFP13",ovate family protein 13,"ATOFP18/OFP18, putative, expressed",LOC_Os05g36990.1
NE,Midwest,cgdd_12c_10d,Chr04K,9.15,Pavir.4KG229300,5784,1.3728654240105084e-5,AT5G50380.1,"ATEXO70F1,EXO70F1",exocyst subunit exo70 family protein F1,"exo70 exocyst complex subunit family protein, putative, expressed",LOC_Os06g14450.3
NE,Midwest,cgdd_12c_10d,Chr09N,20.22,Pavir.9NG248500,9194,1.3728654240105084e-5,AT2G46080.1,NA,NA,"DUF677 domain containing protein, putative, expressed",LOC_Os10g36950.1
NE,Midwest,cgdd_12c_10d,Chr09N,56.94,Pavir.9NG504900,10616,1.3728654240105084e-5,AT2G05160.1,NA,CCCH-type zinc fingerfamily protein with RNA-binding domain,"zinc finger family protein, putative, expressed",LOC_Os08g03310.3
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1183,5.986515694484892e-7,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1751,4.5335178489276916e-7,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1730,1.1933879386055618e-8,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,297,3.472994633609948e-5,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,10,7.650200560570588e-5,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1107,1.45529415405661e-6,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf,cgdd_12c_10d,Chr02K,46.91,Pavir.2KG347997,521,1.1192027588258217e-5,AT2G38695.3,NA,NA,"E2F-related protein, putative, expressed",LOC_Os09g27070.1
NE,Gulf,cgdd_12c_10d,Chr02K,52.89,Pavir.2KG375846,395,5.490718331364304e-5,AT5G51990.1,"CBF4,DREB1D",C-repeat-binding factor 4,"dehydration-responsive element-binding protein, putative, expressed",LOC_Os09g35030.1
NE,Gulf,cgdd_12c_10d,Chr02K,52.98,Pavir.2KG375911,476,1.1968914712469811e-4,AT5G52160.1,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,"LTPL45 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",LOC_Os09g35700.1
NE,Gulf,cgdd_12c_10d,Chr07N,34.93,Pavir.7NG224100,185,1.1968914712469811e-4,NA,NA,NA,"OsFBX427 - F-box domain containing protein, expressed",LOC_Os11g41560.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1751,3.5412921342574236e-8,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1730,2.4742718776036405e-9,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,297,7.724658813387194e-7,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,10,4.347561984682253e-6,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,458,4.770011637467354e-6,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
NE,Gulf_and_Midwest,cgdd_12c_10d,Chr02K,46.89,Pavir.2KG347981,1107,4.347561984682253e-6,AT5G55490.1,"ATGEX1,GEX1",gamete expressed protein 1,"GEX1, putative, expressed",LOC_Os09g27040.1
