sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
north_sites,Midwest,dyln_fl50,Chr02K,47.94,Pavir.2KG351005,6133,5.102964004656583e-5,NA,NA,NA,NA,NA
north_sites,Midwest,dyln_fl50,Chr04K,33.77,Pavir.4KG265120,277,5.102964004656583e-5,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,dyln_fl50,Chr04K,33.77,Pavir.4KG265120,598,5.102964004656583e-5,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,dyln_fl50,Chr04K,33.77,Pavir.4KG265120,601,5.102964004656583e-5,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,dyln_fl50,Chr06N,1.69,Pavir.6NG015175,3881,5.102964004656583e-5,NA,NA,NA,NA,NA
north_sites,Midwest,dyln_fl50,Chr07K,46.21,Pavir.7KG346100,199,5.102964004656583e-5,AT2G19330.1,PIRL6,plant intracellular ras group-related LRR 6,"leucine rich repeat containing protein, expressed",LOC_Os04g51580.1
north_sites,Midwest,dyln_fl50,Chr07K,46.21,Pavir.7KG346100,134,5.102964004656583e-5,AT2G19330.1,PIRL6,plant intracellular ras group-related LRR 6,"leucine rich repeat containing protein, expressed",LOC_Os04g51580.1
north_sites,Midwest,dyln_fl50,Chr07N,23.24,Pavir.7NG121700,647,5.102964004656583e-5,AT4G23180.1,"CRK10,RLK4",cysteine-rich RLK (RECEPTOR-like protein kinase) 10,"TKL_IRAK_DUF26-lh.1 - DUF26 kinases have homology to DUF26 containing loci, expressed",LOC_Os01g26390.1
north_sites,Gulf,dyln_fl50,Chr01N,5.8,Pavir.1NG072200,482,0.00108113422329143,NA,NA,NA,expressed protein,LOC_Os02g08080.1
north_sites,Gulf,dyln_fl50,Chr01N,18.62,Pavir.1NG226357,2749,0.003269870380218972,AT2G31610.1,NA,Ribosomal protein S3 family protein,"40S ribosomal protein S3-1, putative, expressed",LOC_Os07g41750.1
north_sites,Gulf,dyln_fl50,Chr01N,59.81,Pavir.1NG407300,6696,0.003922455581903859,AT5G37690.1,NA,SGNH hydrolase-type esterase superfamily protein,"GDSL-like lipase/acylhydrolase, putative, expressed",LOC_Os06g14630.1
north_sites,Gulf,dyln_fl50,Chr02N,64.81,Pavir.2NG578400,947,0.0022066647507609986,AT5G09520.1,NA,hydroxyproline-rich glycoprotein family protein,expressed protein,LOC_Os07g40910.1
north_sites,Gulf,dyln_fl50,Chr05N,0.91,Pavir.5NG004600,2360,0.002003069211514531,AT3G16260.1,TRZ4,tRNAse Z4,"metallo-beta-lactamase family protein, putative, expressed",LOC_Os01g13150.1
north_sites,Gulf,dyln_fl50,Chr06K,17.18,Pavir.6KG170600,1411,0.00108113422329143,AT1G30840.1,"ATPUP4,PUP4",purine permease 4,"purine permease, putative, expressed",LOC_Os01g31940.1
north_sites,Gulf,dyln_fl50,Chr07K,42.46,Pavir.7KG285720,7550,0.00108113422329143,AT1G63650.3,"ATMYC-2,EGL1,EGL3",basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"anthocyanin regulatory Lc protein, putative, expressed",LOC_Os04g47080.1
north_sites,Gulf,dyln_fl50,Chr08N,10.32,Pavir.8NG197900,2549,0.00108113422329143,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf,dyln_fl50,Chr08N,10.33,Pavir.8NG197900,3698,0.00108113422329143,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf,dyln_fl50,Chr08N,10.33,Pavir.8NG197900,834,0.00108113422329143,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr01N,65.93,Pavir.1NG555900,2825,0.002631302646337014,AT3G10360.1,"APUM4,PUM4",pumilio 4,"pumilio-family RNA binding protein, putative, expressed",LOC_Os02g57390.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,3.55,Pavir.5NG047500,3072,0.002651220154000245,AT2G25760.1,NA,Protein kinase family protein,"CK1_CaseinKinase_1a.5 - CK1 includes the casein kinase 1 kinases, expressed",LOC_Os05g11140.3
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,3.55,Pavir.5NG047500,3071,0.002651220154000245,AT2G25760.1,NA,Protein kinase family protein,"CK1_CaseinKinase_1a.5 - CK1 includes the casein kinase 1 kinases, expressed",LOC_Os05g11140.3
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,3.55,Pavir.5NG047500,1890,0.002651220154000245,AT2G25760.1,NA,Protein kinase family protein,"CK1_CaseinKinase_1a.5 - CK1 includes the casein kinase 1 kinases, expressed",LOC_Os05g11140.3
north_sites,Gulf_and_Midwest,dyln_fl50,Chr08N,32.49,Pavir.8NG230200,314,8.505540893459627e-4,AT5G44400.1,NA,FAD-binding Berberine family protein,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os11g30310.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.41,Pavir.9KG213000,1157,7.603683830495882e-4,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.41,Pavir.9KG213000,2039,7.603683830495882e-4,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.41,Pavir.9KG213000,3970,8.505540893459627e-4,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.46,NA,NA,0.0013786524895631207,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.47,NA,NA,7.603683830495882e-4,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,dyln_fl50,Chr09K,23.51,Pavir.9KG213285,6544,7.603683830495882e-4,AT2G02310.1,"AtPP2-B6,PP2-B6",phloem protein 2-B6,"OsFBX261 - F-box domain containing protein, expressed",LOC_Os08g05480.1
north_sites,Midwest,FL50,Chr03K,16.04,Pavir.3KG295800,927,0.035958343347268294,AT2G33770.1,"ATUBC24,PHO2,UBC24",phosphate 2,"ubiquitin conjugating enzyme protein, putative, expressed",LOC_Os05g48390.1
north_sites,Midwest,FL50,Chr04K,33.77,Pavir.4KG265120,136,0.03475861910798073,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,FL50,Chr04K,33.77,Pavir.4KG265120,277,0.015843043897420417,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,FL50,Chr04K,33.77,Pavir.4KG265120,598,0.015843043897420417,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,FL50,Chr04K,33.77,Pavir.4KG265120,601,0.015843043897420417,AT5G25840.1,NA,Protein of unknown function (DUF1677),expressed protein,LOC_Os06g36040.1
north_sites,Midwest,FL50,Chr04K,33.78,Pavir.4KG265125,138,0.02337087560964211,AT2G02030.1,NA,F-box family protein,"OsFBX120 - F-box domain containing protein, expressed",LOC_Os04g11790.1
north_sites,Midwest,FL50,Chr04K,33.88,NA,NA,0.015843043897420417,NA,NA,NA,NA,NA
north_sites,Midwest,FL50,Chr04K,33.89,NA,NA,0.015843043897420417,NA,NA,NA,NA,NA
north_sites,Midwest,FL50,Chr04K,33.93,Pavir.4KG266400,8389,0.015843043897420417,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,expressed protein,LOC_Os10g04570.1
north_sites,Midwest,FL50,Chr04K,44.39,Pavir.4KG403300,4258,0.035958343347268294,AT4G21320.1,HSA32,Aldolase-type TIM barrel family protein,"phosphosulfolactate synthase-related protein, putative, expressed",LOC_Os06g46900.1
north_sites,Midwest,FL50,Chr04K,44.39,Pavir.4KG403300,4250,0.035958343347268294,AT4G21320.1,HSA32,Aldolase-type TIM barrel family protein,"phosphosulfolactate synthase-related protein, putative, expressed",LOC_Os06g46900.1
north_sites,Midwest,FL50,Chr04K,44.39,Pavir.4KG403300,4206,0.035958343347268294,AT4G21320.1,HSA32,Aldolase-type TIM barrel family protein,"phosphosulfolactate synthase-related protein, putative, expressed",LOC_Os06g46900.1
north_sites,Gulf,FL50,Chr01N,5.8,Pavir.1NG072200,482,5.835153287940501e-4,NA,NA,NA,expressed protein,LOC_Os02g08080.1
north_sites,Gulf,FL50,Chr01N,5.8,Pavir.1NG072200,534,0.0026526088915357023,NA,NA,NA,expressed protein,LOC_Os02g08080.1
north_sites,Gulf,FL50,Chr01N,18.62,Pavir.1NG226357,2749,0.0028188933289315585,AT2G31610.1,NA,Ribosomal protein S3 family protein,"40S ribosomal protein S3-1, putative, expressed",LOC_Os07g41750.1
north_sites,Gulf,FL50,Chr02N,64.81,Pavir.2NG578400,947,7.925926640570315e-4,AT5G09520.1,NA,hydroxyproline-rich glycoprotein family protein,expressed protein,LOC_Os07g40910.1
north_sites,Gulf,FL50,Chr05N,0.91,Pavir.5NG004600,2360,0.003059467535763765,AT3G16260.1,TRZ4,tRNAse Z4,"metallo-beta-lactamase family protein, putative, expressed",LOC_Os01g13150.1
north_sites,Gulf,FL50,Chr06K,17.18,Pavir.6KG170600,1411,5.835153287940501e-4,AT1G30840.1,"ATPUP4,PUP4",purine permease 4,"purine permease, putative, expressed",LOC_Os01g31940.1
north_sites,Gulf,FL50,Chr07K,42.46,Pavir.7KG285720,7550,5.835153287940501e-4,AT1G63650.3,"ATMYC-2,EGL1,EGL3",basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"anthocyanin regulatory Lc protein, putative, expressed",LOC_Os04g47080.1
north_sites,Gulf,FL50,Chr08N,10.32,Pavir.8NG197900,2549,5.835153287940501e-4,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf,FL50,Chr08N,10.33,Pavir.8NG197900,3698,5.835153287940501e-4,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf,FL50,Chr08N,10.33,Pavir.8NG197900,834,5.835153287940501e-4,AT2G43970.1,NA,RNA-binding protein,"la domain containing protein, expressed",LOC_Os11g14300.1
north_sites,Gulf_and_Midwest,FL50,Chr01N,41.09,Pavir.1NG250600,18273,4.5990336523243515e-5,AT5G13170.1,SAG29,senescence-associated gene 29,"nodulin MtN3 family protein, putative, expressed",LOC_Os02g30910.1
north_sites,Gulf_and_Midwest,FL50,Chr02K,45.55,Pavir.2KG342102,5304,8.537054874365841e-5,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,FL50,Chr04N,17.37,Pavir.4NG152100,15647,8.537054874365841e-5,AT1G05260.1,"RCI3,RCI3A",Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os06g29470.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,3.56,Pavir.5NG047500,2072,5.4580180335534363e-5,AT2G25760.1,NA,Protein kinase family protein,"CK1_CaseinKinase_1a.5 - CK1 includes the casein kinase 1 kinases, expressed",LOC_Os05g11140.3
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.41,Pavir.9KG213000,1157,5.4580180335534363e-5,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.41,Pavir.9KG213000,2039,5.4580180335534363e-5,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.41,Pavir.9KG213000,3970,5.4580180335534363e-5,AT3G16857.2,"ARR1,RR1",response regulator 1,"two-component response regulator, putative, expressed",LOC_Os02g55320.1
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.46,NA,NA,8.537054874365841e-5,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.47,NA,NA,5.4580180335534363e-5,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,FL50,Chr09K,23.51,Pavir.9KG213285,6544,5.4580180335534363e-5,AT2G02310.1,"AtPP2-B6,PP2-B6",phloem protein 2-B6,"OsFBX261 - F-box domain containing protein, expressed",LOC_Os08g05480.1
north_sites,Midwest,GR50,Chr03N,40.88,Pavir.3NG162600,9338,9.470311117551628e-5,NA,NA,NA,NA,NA
north_sites,Midwest,GR50,Chr04K,36.97,Pavir.4KG300100,8110,9.470311117551628e-5,AT3G15980.4,NA,"Coatomer, beta\' subunit","coatomer subunit beta, putative, expressed",LOC_Os02g11830.2
north_sites,Midwest,GR50,Chr04N,10.49,Pavir.4NG144700,163,9.470311117551628e-5,AT5G28460.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,"pentatricopeptide, putative, expressed",LOC_Os06g13950.1
north_sites,Midwest,GR50,Chr04N,25.92,Pavir.4NG133200,1743,9.470311117551628e-5,NA,NA,NA,"zinc knuckle family protein, expressed",LOC_Os06g28300.1
north_sites,Midwest,GR50,Chr05K,9.93,Pavir.5KG131200,404,9.470311117551628e-5,AT5G38280.1,PR5K,PR5-like receptor kinase,"protein kinase domain containing protein, expressed",LOC_Os01g02390.1
north_sites,Midwest,GR50,Chr07K,14.08,NA,NA,9.470311117551628e-5,NA,NA,NA,NA,NA
north_sites,Midwest,GR50,Chr07K,19.25,Pavir.7KG066458,13730,9.470311117551628e-5,NA,NA,NA,NA,NA
north_sites,Midwest,GR50,Chr07K,21.71,Pavir.7KG018600,906,9.470311117551628e-5,AT2G02850.1,ARPN,plantacyanin,"plastocyanin-like domain containing protein, putative, expressed",LOC_Os04g34480.1
north_sites,Midwest,GR50,Chr07K,51.08,Pavir.7KG386100,320,9.470311117551628e-5,AT1G18490.1,NA,Protein of unknown function (DUF1637),"2-aminoethanethiol dioxygenase, putative, expressed",LOC_Os08g03870.1
north_sites,Midwest,GR50,Chr07K,51.08,Pavir.7KG386100,276,9.470311117551628e-5,AT1G18490.1,NA,Protein of unknown function (DUF1637),"2-aminoethanethiol dioxygenase, putative, expressed",LOC_Os08g03870.1
north_sites,Gulf,GR50,Chr01N,39.04,Pavir.1NG211800,763,0.01231726166419744,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.05,Pavir.1NG211800,18715,0.027686297727995173,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.06,Pavir.1NG211800,21103,0.006671257203815142,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
north_sites,Gulf,GR50,Chr01N,39.18,NA,NA,0.011433342036643923,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr01N,39.26,Pavir.1NG247500,1952,0.026303859857041756,AT2G38430.1,NA,NA,expressed protein,LOC_Os02g30140.1
north_sites,Gulf,GR50,Chr04N,40.99,Pavir.4NG182700,16951,0.026303859857041756,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr05K,27.06,NA,NA,0.027686297727995173,NA,NA,NA,NA,NA
north_sites,Gulf,GR50,Chr05K,54.16,Pavir.5KG620400,548,0.026303859857041756,AT3G46540.1,NA,ENTH/VHS family protein,"ENTH domain containing protein, expressed",LOC_Os01g62370.1
north_sites,Gulf,GR50,Chr07K,28.37,Pavir.7KG116300,3263,0.011433342036643923,AT5G65750.1,NA,"2-oxoglutarate dehydrogenase, E1 component","2-oxoglutarate dehydrogenase E1 component, mitochondrial precursor, putative, expressed",LOC_Os04g32020.1
north_sites,Gulf,GR50,Chr09K,2.61,Pavir.9KG392621,943,0.026303859857041756,AT3G14750.1,NA,NA,"protein kinase PKN/PRK1, effector, putative, expressed",LOC_Os03g60360.1
north_sites,Gulf_and_Midwest,GR50,Chr05K,3.61,Pavir.5KG052500,482,6.96654111653484e-6,AT2G03630.1,NA,NA,expressed protein,LOC_Os01g09730.2
north_sites,Gulf_and_Midwest,GR50,Chr07K,28.37,Pavir.7KG116300,3263,6.96654111653484e-6,AT5G65750.1,NA,"2-oxoglutarate dehydrogenase, E1 component","2-oxoglutarate dehydrogenase E1 component, mitochondrial precursor, putative, expressed",LOC_Os04g32020.1
north_sites,Gulf_and_Midwest,GR50,Chr09K,0.4,Pavir.9KG023100,80,6.098403576551655e-5,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,GR50,Chr09K,26.13,Pavir.9KG196300,10604,9.516756217331786e-6,AT4G14746.1,NA,NA,"MTN26L3 - MtN26 family protein precursor, putative, expressed",LOC_Os10g28380.1
north_sites,Gulf_and_Midwest,GR50,Chr09K,63.91,Pavir.9KG633800,3410,1.6343239560760863e-5,AT4G37640.1,ACA2,calcium ATPase 2,"calcium-transporting ATPase, plasma membrane-type, putative, expressed",LOC_Os03g10640.1
north_sites,Gulf_and_Midwest,GR50,Chr09N,47.48,Pavir.9NG371442,1871,1.0196497346474372e-5,NA,NA,NA,expressed protein,LOC_Os10g10320.1
north_sites,Gulf_and_Midwest,GR50,Chr09N,47.48,Pavir.9NG371442,1908,6.96654111653484e-6,NA,NA,NA,expressed protein,LOC_Os10g10320.1
north_sites,Gulf_and_Midwest,GR50,Chr09N,47.48,Pavir.9NG371442,6288,2.5693654869472423e-6,NA,NA,NA,expressed protein,LOC_Os10g10320.1
north_sites,Gulf_and_Midwest,GR50,Chr09N,47.5,Pavir.9NG371456,13614,3.335617453756155e-5,AT3G58050.1,NA,NA,expressed protein,LOC_Os10g01610.1
north_sites,Gulf_and_Midwest,GR50,Chr09N,76.1,Pavir.9NG817700,2006,1.270246920404237e-6,AT1G34630.1,NA,NA,expressed protein,LOC_Os03g09090.1
