sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
eight_sites,Midwest,dyln_fl50,Chr02N,4.8,Pavir.2NG047950,13061,0.010618333433441115,AT4G20910.2,"CRM2,HEN1",double-stranded RNA binding protein-related / DsRBD protein-related,"HEN1, putative, expressed",LOC_Os07g06970.1
eight_sites,Midwest,dyln_fl50,Chr02N,5.17,Pavir.2NG023000,36,0.0077246400384338686,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,FL50,Chr02N,6.12,Pavir.2NG059246,5626,0.029654836508868954,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,15.27,Pavir.2NG287003,2173,0.01833923736743123,AT4G33140.1,NA,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,expressed protein,LOC_Os06g09320.2
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,15.28,Pavir.2NG287003,86,0.012553977153460934,AT4G33140.1,NA,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,expressed protein,LOC_Os06g09320.2
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,15.28,Pavir.2NG287003,427,0.012232243164239643,AT4G33140.1,NA,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,expressed protein,LOC_Os06g09320.2
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.9,Pavir.2NG261012,6566,0.004505701717274214,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistant protein, identical, putative, expressed",LOC_Os07g29810.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.9,Pavir.2NG261012,7863,0.004848697603594482,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistant protein, identical, putative, expressed",LOC_Os07g29810.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.9,Pavir.2NG261012,8017,0.007224224833375489,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistant protein, identical, putative, expressed",LOC_Os07g29810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,17.9,Pavir.2NG261012,8017,0.030731584210972666,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistant protein, identical, putative, expressed",LOC_Os07g29810.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.93,NA,NA,0.007224224833375489,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.93,NA,NA,0.004927057283661369,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,17.97,NA,NA,0.019230585265082093,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,17.97,NA,NA,0.002196724066059579,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,FL50,Chr02N,17.97,NA,NA,0.017827610153869997,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,18.93,Pavir.2NG198600,4156,0.07784338806081166,AT2G39050.1,NA,hydroxyproline-rich glycoprotein family protein,"stress responsive protein, putative, expressed",LOC_Os07g48460.1
eight_sites,Midwest,dyln_fl50,Chr02N,18.93,Pavir.2NG198600,4162,0.04828550354651404,AT2G39050.1,NA,hydroxyproline-rich glycoprotein family protein,"stress responsive protein, putative, expressed",LOC_Os07g48460.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,19.5,Pavir.2NG270700,12180,0.007969890686384403,AT5G62065.1,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,"LTPL27 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed",LOC_Os07g27940.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,19.5,Pavir.2NG270700,12180,0.02162261481309164,AT5G62065.1,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,"LTPL27 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed",LOC_Os07g27940.1
eight_sites,Midwest,dyln_fl50,Chr02N,20.88,Pavir.2NG243400,4360,0.049200378064726574,AT3G18890.1,NA,NAD(P)-binding Rossmann-fold superfamily protein,"isoflavone reductase, putative, expressed",LOC_Os10g01044.2
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,23.37,NA,NA,0.01896478242812619,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,23.37,NA,NA,0.014089624907388746,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,FL50,Chr02N,23.37,NA,NA,0.029654836508868954,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,FL50,Chr02N,23.37,NA,NA,0.030460891645150888,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,26.06,Pavir.2NG233900,5449,0.056157372724997615,AT5G47750.1,"D6PKL2,PK5",D6 protein kinase like 2,"AGC_PVPK_like_kin82y.15 - ACG kinases include homologs to PKA, PKG and PKC, expressed",LOC_Os09g08420.1
eight_sites,Midwest,dyln_fl50,Chr02N,26.06,Pavir.2NG233900,8358,0.056157372724997615,AT5G47750.1,"D6PKL2,PK5",D6 protein kinase like 2,"AGC_PVPK_like_kin82y.15 - ACG kinases include homologs to PKA, PKG and PKC, expressed",LOC_Os09g08420.1
eight_sites,Midwest,dyln_fl50,Chr02N,29.06,NA,NA,0.02079770979816735,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,31.1,Pavir.2NG232300,6061,0.056157372724997615,AT5G32440.3,NA,Ubiquitin system component Cue protein,expressed protein,LOC_Os09g03090.1
eight_sites,Midwest,dyln_fl50,Chr02N,33.06,NA,NA,0.059899295098598405,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,33.06,NA,NA,0.056157372724997615,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,33.82,NA,NA,0.056157372724997615,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,FL50,Chr02N,36.94,NA,NA,0.011946951051074293,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,36.99,Pavir.2NG171200,6080,0.056157372724997615,AT1G16890.2,"UBC13B,UBC36",ubiquitin-conjugating enzyme 36,"ubiquitin-conjugating enzyme, putative, expressed",LOC_Os01g48280.1
eight_sites,Midwest,dyln_fl50,Chr02N,40.88,Pavir.2NG207700,1803,0.010340047488843998,AT2G01170.1,BAT1,bidirectional amino acid transporter 1,"amino acid permease family protein, putative, expressed",LOC_Os01g71740.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,41.16,Pavir.2NG308200,3965,0.006070751523012411,AT4G39830.1,NA,Cupredoxin superfamily protein,"L-ascorbate oxidase precursor, putative, expressed",LOC_Os09g20090.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,41.16,Pavir.2NG308200,3965,0.005077865325289359,AT4G39830.1,NA,Cupredoxin superfamily protein,"L-ascorbate oxidase precursor, putative, expressed",LOC_Os09g20090.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,41.16,Pavir.2NG308200,3965,0.011569247891429688,AT4G39830.1,NA,Cupredoxin superfamily protein,"L-ascorbate oxidase precursor, putative, expressed",LOC_Os09g20090.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,42.03,Pavir.2NG331612,1983,0.019136900864985592,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,42.1,NA,NA,0.010054093472747633,NA,NA,NA,NA,NA
eight_sites,Midwest,dyln_fl50,Chr02N,42.69,Pavir.2NG330121,4091,0.07943198231156519,AT3G49000.1,NA,RNA polymerase III subunit RPC82 family protein,"RNA polymerase III subunit RPC82 family protein, putative, expressed",LOC_Os01g48720.1
eight_sites,Midwest,dyln_fl50,Chr02N,42.88,Pavir.2NG329403,2063,0.033620401385334,NA,NA,NA,expressed protein,LOC_Os02g01380.1
eight_sites,Midwest,dyln_fl50,Chr02N,45.14,Pavir.2NG334300,712,0.07831307231249153,AT5G10930.1,"CIPK5,SnRK3.24",CBL-interacting protein kinase 5,"CAMK_KIN1/SNF1/Nim1_like.34 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os09g25090.1
eight_sites,Midwest,dyln_fl50,Chr02N,45.98,Pavir.2NG336159,3407,0.056157372724997615,AT5G11180.1,"ATGLR2.6,GLR2.6",glutamate receptor 2.6,"glutamate receptor, putative, expressed",LOC_Os09g25960.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,46.43,Pavir.2NG336252,6188,0.020758141769240044,AT3G53690.1,NA,RING/U-box superfamily protein,"zinc finger, C3HC4 type family protein, expressed",LOC_Os09g26470.1
eight_sites,Midwest,dyln_fl50,Chr02N,46.48,Pavir.2NG336300,2754,0.031505672826078426,AT2G01080.1,NA,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,expressed protein,LOC_Os09g26480.1
eight_sites,Midwest,dyln_fl50,Chr02N,47.16,Pavir.2NG344800,1926,0.04851252167037631,AT2G05940.1,NA,Protein kinase superfamily protein,"tyrosine protein kinase domain containing protein, putative, expressed",LOC_Os09g27010.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,47.34,Pavir.2NG343200,1707,0.014089624907388746,AT3G14000.1,"ATBRXL2,BRX-LIKE2",DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein,"Disease resistance/zinc finger/chromosome condensation-like region protein, putative, expressed",LOC_Os08g36020.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,47.34,Pavir.2NG343200,1707,0.02991002544757545,AT3G14000.1,"ATBRXL2,BRX-LIKE2",DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein,"Disease resistance/zinc finger/chromosome condensation-like region protein, putative, expressed",LOC_Os08g36020.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,48.26,Pavir.2NG353000,733,0.019970310297859215,AT5G35370.1,NA,S-locus lectin protein kinase family protein,"D-mannose binding lectin family protein, expressed",LOC_Os09g28180.1
eight_sites,Midwest,dyln_fl50,Chr02N,48.99,Pavir.2NG359203,455,0.06219778504361584,AT2G26560.1,"PLA IIA,PLA2A,PLP2",phospholipase A 2A,"patatin, putative, expressed",LOC_Os09g28770.1
eight_sites,Midwest,dyln_fl50,Chr02N,48.99,Pavir.2NG359203,532,0.06219778504361584,AT2G26560.1,"PLA IIA,PLA2A,PLP2",phospholipase A 2A,"patatin, putative, expressed",LOC_Os09g28770.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,49.1,Pavir.2NG360406,78,0.026910630273431713,NA,NA,NA,NA,NA
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,49.9,Pavir.2NG401503,1884,0.012232243164239643,NA,NA,NA,expressed protein,LOC_Os10g33490.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,49.9,Pavir.2NG401503,1884,0.01733733327240767,NA,NA,NA,expressed protein,LOC_Os10g33490.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,50.78,Pavir.2NG382300,1829,0.029654836508868954,AT5G59810.1,"ATSBT5.4,SBT5.4",Subtilase family protein,"OsSub58 - Putative Subtilisin homologue, expressed",LOC_Os09g30250.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,53.5,Pavir.2NG441112,10490,0.027729019874390633,AT2G43980.1,"AtITPK4,ITPK4","inositol 1,3,4-trisphosphate 5/6-kinase 4","Inositol 1, 3, 4-trisphosphate 5/6-kinase, putative, expressed",LOC_Os09g34300.1
eight_sites,Midwest,dyln_fl50,Chr02N,55.88,Pavir.2NG459100,86,0.03369737607080222,AT1G29500.1,NA,SAUR-like auxin-responsive protein family ,"OsSAUR40 - Auxin-responsive SAUR gene family member, expressed",LOC_Os09g37350.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,55.89,Pavir.2NG459500,276,0.003209280555701241,AT1G29420.1,NA,SAUR-like auxin-responsive protein family ,"OsSAUR55 - Auxin-responsive SAUR gene family member, expressed",LOC_Os09g37500.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,56.05,Pavir.2NG459903,3874,0.016031368535208226,AT1G76270.1,NA,O-fucosyltransferase family protein,"OsFBDUF47 - F-box and DUF domain containing protein, expressed",LOC_Os09g37590.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,56.05,Pavir.2NG459903,3874,0.006256901306232132,AT1G76270.1,NA,O-fucosyltransferase family protein,"OsFBDUF47 - F-box and DUF domain containing protein, expressed",LOC_Os09g37590.1
eight_sites,Midwest,dyln_fl50,Chr02N,57.08,Pavir.2NG473303,1091,0.061257618563219166,AT5G45470.1,NA,Protein of unknown function (DUF594),expressed protein,LOC_Os07g16930.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,6,0.019136900864985592,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,285,0.019136900864985592,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,331,0.019136900864985592,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,238,0.019136900864985592,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,241,0.015118808823199796,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,250,0.015118808823199796,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,289,0.019970310297859215,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.28,Pavir.2NG391500,489,0.019625192210834152,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,32,0.021681100231499762,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,14,0.019876378428353655,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,6,0.015982485693571566,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,19,0.030178604072389533,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,128,0.022311356062828726,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,162,0.022311356062828726,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,184,0.021681100231499762,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,236,0.020592713867056925,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,275,0.020592713867056925,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,285,0.015982485693571566,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,331,0.015982485693571566,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,319,0.031116189509717517,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,250,0.020592713867056925,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,238,0.015982485693571566,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,19,0.02606702977464291,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,206,0.026910630273431713,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,224,0.017827610153869997,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,241,0.011612015468904809,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,250,0.011612015468904809,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,275,0.017827610153869997,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,289,0.01562370070892018,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,290,0.021681100231499762,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,317,0.017827610153869997,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,447,0.017827610153869997,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,472,0.015982485693571566,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,489,0.015715423574275654,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,618,0.022699652023756903,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,624,0.030460891645150888,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.28,Pavir.2NG391500,655,0.029654836508868954,AT3G11750.1,FOLB1,Dihydroneopterin aldolase,"dihydroneopterin aldolase, putative, expressed",LOC_Os09g38759.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.93,Pavir.2NG493500,1068,0.0145377024117468,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.93,Pavir.2NG493500,1104,0.012232243164239643,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.93,Pavir.2NG493500,2145,0.012232243164239643,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.93,Pavir.2NG493500,603,0.024086615440684262,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.93,Pavir.2NG493500,1068,0.016252606045995995,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.93,Pavir.2NG493500,1104,0.015594192281673195,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.93,Pavir.2NG493500,2145,0.011569247891429688,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,57.94,Pavir.2NG493500,11753,0.009826224433370145,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.94,Pavir.2NG493500,11732,0.026910630273431713,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,57.94,Pavir.2NG493500,11753,0.011569247891429688,AT2G37710.1,RLK,receptor lectin kinase,"lectin receptor-type protein kinase, putative, expressed",LOC_Os07g38810.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,58.41,Pavir.2NG482500,1222,0.007025764229902297,AT3G09430.1,NA,NA,expressed protein,LOC_Os07g49510.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,59.58,Pavir.2NG506900,835,0.007224224833375489,AT1G67630.1,POLA2,DNA polymerase alpha 2,"POLA2 - Putative DNA polymerase alpha complex subunit, expressed",LOC_Os12g13950.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,60.19,Pavir.2NG514100,104,0.006179564304887719,AT5G54910.1,NA,DEA(D/H)-box RNA helicase family protein,"DEAD-box ATP-dependent RNA helicase, putative, expressed",LOC_Os07g33340.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,60.56,Pavir.2NG517400,97,0.007702022257615934,AT3G06130.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy metal-associated domain containing protein, expressed",LOC_Os07g47480.2
eight_sites,Gulf_and_Midwest,FL50,Chr02N,60.56,Pavir.2NG517400,97,0.011569247891429688,AT3G06130.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy metal-associated domain containing protein, expressed",LOC_Os07g47480.2
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,64.14,Pavir.2NG570000,1247,0.005077865325289359,AT5G67450.1,"AZF1,ZF1",zinc-finger protein 1,"ZOS7-07 - C2H2 zinc finger protein, expressed",LOC_Os07g39960.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,64.14,Pavir.2NG570000,1622,0.0071940221381993855,AT5G67450.1,"AZF1,ZF1",zinc-finger protein 1,"ZOS7-07 - C2H2 zinc finger protein, expressed",LOC_Os07g39960.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,65.52,Pavir.2NG587500,2357,0.012232243164239643,AT3G14130.1,NA,Aldolase-type TIM barrel family protein,"hydroxyacid oxidase 1, putative, expressed",LOC_Os07g42440.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,65.52,Pavir.2NG587500,1950,0.0036669918997596527,AT3G14130.1,NA,Aldolase-type TIM barrel family protein,"hydroxyacid oxidase 1, putative, expressed",LOC_Os07g42440.1
eight_sites,Gulf_and_Midwest,dyln_fl50,Chr02N,65.52,Pavir.2NG587500,1950,0.0025958244848778,AT3G14130.1,NA,Aldolase-type TIM barrel family protein,"hydroxyacid oxidase 1, putative, expressed",LOC_Os07g42440.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,65.52,Pavir.2NG587500,2357,0.021631570889389443,AT3G14130.1,NA,Aldolase-type TIM barrel family protein,"hydroxyacid oxidase 1, putative, expressed",LOC_Os07g42440.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,65.52,Pavir.2NG587500,1950,0.011241922418441174,AT3G14130.1,NA,Aldolase-type TIM barrel family protein,"hydroxyacid oxidase 1, putative, expressed",LOC_Os07g42440.1
eight_sites,Midwest,dyln_fl50,Chr02N,68.56,Pavir.2NG628100,514,0.078474902886756,AT2G32630.1,NA,Pentatricopeptide repeat (PPR-like) superfamily protein,"pentatricopeptide, putative, expressed",LOC_Os07g47470.1
eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr02N,68.64,Pavir.2NG629400,127,0.012232243164239643,AT5G27710.1,NA,NA,expressed protein,LOC_Os07g47570.1
eight_sites,Gulf_and_Midwest,FL50,Chr02N,68.64,Pavir.2NG629400,127,0.030731584210972666,AT5G27710.1,NA,NA,expressed protein,LOC_Os07g47570.1
