sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,37.99,Pavir.1NG388900,2645,0.0010168688026199334,AT1G67340.1,NA,HCP-like superfamily protein with MYND-type zinc finger,"OsFBO3 - F-box and other domain containing protein, expressed",LOC_Os04g31610.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,38.04,Pavir.1NG388957,7940,0.0032230773130648375,NA,NA,NA,expressed protein,LOC_Os12g26020.1
tx_sites,Gulf_and_Midwest,FL50,Chr01N,38.2,Pavir.1NG514000,524,0.013001318720229393,AT3G04710.3,NA,ankyrin repeat family protein,"ankyrin, putative, expressed",LOC_Os02g29140.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,38.25,Pavir.1NG514719,963,0.0051089725732153335,NA,NA,NA,NA,NA
tx_sites,Midwest,crain_1d,Chr01N,38.59,Pavir.1NG074319,3817,0.001799057428453828,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_1d,Chr01N,38.59,Pavir.1NG074319,3817,1.6448795790206578e-5,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_10d,Chr01N,38.92,Pavir.1NG439900,5686,0.02678015360867499,AT4G13600.1,NA,Carbohydrate-binding X8 domain superfamily protein,"X8 domain containing protein, expressed",LOC_Os02g29980.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,39.04,Pavir.1NG211800,6940,0.0060503568454965,AT2G24200.1,NA,Cytosol aminopeptidase family protein,"leucine aminopeptidase, chloroplast precursor, putative, expressed",LOC_Os02g55140.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,39.23,NA,NA,0.022163843348714705,NA,NA,NA,NA,NA
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,39.34,NA,NA,0.08855602021328031,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,39.52,Pavir.1NG264200,2710,0.004526117985759172,AT1G67480.1,NA,Galactose oxidase/kelch repeat superfamily protein,"OsFBK7 - F-box domain and kelch repeat containing protein, expressed",LOC_Os02g30210.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,39.53,Pavir.1NG264200,6448,0.029009144875310984,AT1G67480.1,NA,Galactose oxidase/kelch repeat superfamily protein,"OsFBK7 - F-box domain and kelch repeat containing protein, expressed",LOC_Os02g30210.1
tx_sites,Gulf,crain_1d,Chr01N,39.84,Pavir.1NG245338,1116,0.03588557868877464,AT1G43260.1,NA,hAT transposon superfamily protein,"hAT dimerisation domain-containing protein, putative, expressed",LOC_Os01g52430.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,40.01,NA,NA,0.010761068698450709,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_10d,Chr01N,40.01,NA,NA,0.008805949011231029,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_10d,Chr01N,40.02,NA,NA,0.002926049387949042,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_10d,Chr01N,40.05,Pavir.1NG245419,5478,0.022299692585145553,NA,NA,NA,conserved hypothetical protein,LOC_Os05g12720.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,40.05,Pavir.1NG245419,2791,0.01208360319781526,NA,NA,NA,conserved hypothetical protein,LOC_Os05g12720.1
tx_sites,Gulf,crain_1d,Chr01N,40.59,Pavir.1NG164000,15828,0.03328720334048436,AT1G13920.1,NA,Remorin family protein,"remorin C-terminal domain containing protein, putative, expressed",LOC_Os10g17790.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,40.64,NA,NA,0.045630680980215846,NA,NA,NA,NA,NA
tx_sites,Midwest,crain_1d,Chr01N,40.9,Pavir.1NG250400,5328,0.0011162195100632192,AT1G43170.8,"ARP1,emb2207,RP1,RPL3A",ribosomal protein 1,"ribosomal protein L3, putative, expressed",LOC_Os12g07010.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,41.14,Pavir.1NG250700,16854,0.006189427489751341,AT5G13160.1,PBS1,Protein kinase superfamily protein,"protein kinase domain containing protein, expressed",LOC_Os02g30900.1
tx_sites,Gulf_and_Midwest,FL50,Chr01N,41.14,Pavir.1NG250700,16854,0.011181518498523306,AT5G13160.1,PBS1,Protein kinase superfamily protein,"protein kinase domain containing protein, expressed",LOC_Os02g30900.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.94,Pavir.1NG275100,982,0.0031297668670648535,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.94,Pavir.1NG275100,1295,0.003140093271864964,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.94,Pavir.1NG275100,1339,0.0024058032428322285,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,4439,0.003077931381187008,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,7424,0.0032985927309517656,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,7510,0.0022534423968575377,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,7969,0.002247933906542844,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,8259,0.002425026287700704,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,8295,0.00508669671962408,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,8409,0.0014738663213987265,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,8973,0.005111042072102842,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,9176,0.002705593883755976,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,9752,0.002425026287700704,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,10577,6.747823156165472e-4,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,10596,0.004463638100437468,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,11132,0.0035685179171852984,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,11168,0.0024058032428322285,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,11403,0.0035417688174717186,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,12221,0.00313029439277595,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.95,Pavir.1NG275100,12337,0.00425345630436712,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,13129,0.005155300765715416,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,13298,0.00508669671962408,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,13886,0.001904066707372793,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,15905,0.003987574190257657,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,17080,0.001216358055250287,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,17132,0.001700189952841593,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.96,Pavir.1NG275100,18078,0.004463638100437468,NA,NA,NA,expressed protein,LOC_Os02g31840.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,15951,0.003646653759734071,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,13858,0.0023650247974641133,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,12310,0.004646843228456791,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,12131,0.0032719897100511185,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,12067,0.005355562463998428,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,11200,5.424836310438697e-4,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,10725,3.1788765937894125e-4,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,10611,0.0038097796866356413,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,41.99,Pavir.1NG275400,8672,0.004786307397444775,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,8335,0.004714408205159168,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,8274,0.001411614555863933,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,6295,0.0038762768628735436,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,3183,0.0017235049746905226,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,2377,0.0016785269122572986,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,1518,0.0017235049746905226,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,1467,0.0036021930716719835,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,1289,0.0034252209237765688,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,275,0.0027477293183093064,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,491,0.003987574190257657,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,613,0.003198638791920896,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,820,0.0034581024247887218,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,979,0.004714408205159168,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42,Pavir.1NG275400,986,0.005726915845397472,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,1658,0.002705593883755976,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,2621,0.0017235049746905226,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,869,0.002705593883755976,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,863,0.002705593883755976,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,320,0.002425026287700704,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,20,0.0043713321111156596,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,42.01,Pavir.1NG275400,1580,0.004939167526192195,AT5G07350.1,"AtTudor1,TSN1,Tudor1",TUDOR-SN protein 1,"TUDOR protein with multiple SNc domains, putative, expressed",LOC_Os02g32350.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,42.02,Pavir.1NG275700,598,0.006256907557217248,AT5G61760.1,"ATIPK2BETA,IPK2B,IPK2BETA",inositol polyphosphate kinase 2 beta,"inositol hexaphosphate kinase, putative, expressed",LOC_Os02g32370.1
tx_sites,Midwest,crain_1d,Chr01N,43.03,Pavir.1NG282000,11911,8.977738516460348e-4,AT2G27550.1,ATC,centroradialis,"RCN2 Centroradialis-like1 homologous to TFL1 gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed",LOC_Os02g32950.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,43.03,Pavir.1NG282000,11911,0.0010168688026199334,AT2G27550.1,ATC,centroradialis,"RCN2 Centroradialis-like1 homologous to TFL1 gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed",LOC_Os02g32950.1
tx_sites,Gulf,crain_1d,Chr01N,43.26,Pavir.1NG359138,6134,0.024279166738217374,NA,NA,NA,expressed protein,LOC_Os03g16320.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,43.35,Pavir.1NG282800,19547,0.03916937618836945,AT3G52580.1,NA,Ribosomal protein S11 family protein,"ribosomal protein, putative, expressed",LOC_Os02g33140.1
tx_sites,Midwest,FL50,Chr01N,43.35,Pavir.1NG282800,19547,0.03349389953420577,AT3G52580.1,NA,Ribosomal protein S11 family protein,"ribosomal protein, putative, expressed",LOC_Os02g33140.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,43.64,Pavir.1NG268000,10282,0.025184174157677503,AT1G07920.1,NA,GTP binding Elongation factor Tu family protein,"elongation factor Tu, putative, expressed",LOC_Os03g08010.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,43.65,Pavir.1NG268000,9819,0.02660137912493661,AT1G07920.1,NA,GTP binding Elongation factor Tu family protein,"elongation factor Tu, putative, expressed",LOC_Os03g08010.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,43.65,Pavir.1NG268000,6998,0.010875609234041163,AT1G07920.1,NA,GTP binding Elongation factor Tu family protein,"elongation factor Tu, putative, expressed",LOC_Os03g08010.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,44.44,Pavir.1NG295700,778,0.06860339575745175,AT1G49230.1,NA,RING/U-box superfamily protein,"RING-H2 finger protein, putative, expressed",LOC_Os02g33720.1
tx_sites,Gulf,crain_gr2fl,Chr01N,44.57,Pavir.1NG297619,743,0.09170972904308948,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr01N,44.57,Pavir.1NG297619,708,0.0848352120492155,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr01N,44.58,Pavir.1NG297619,2349,0.09170972904308948,NA,NA,NA,NA,NA
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,44.71,Pavir.1NG299019,4889,0.09290337454528652,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,45.04,Pavir.1NG286100,754,0.002430268628681544,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,FL50,Chr01N,45.04,Pavir.1NG286100,754,0.007319713485068353,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,dyln_fl50,Chr01N,45.79,Pavir.1NG294400,4643,5.685110016723649e-4,AT5G38600.1,NA,Proline-rich spliceosome-associated (PSP) family protein / zinc knuckle (CCHC-type) family protein,"PSP domain containing protein, expressed",LOC_Os06g30020.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,46.02,Pavir.1NG301900,4649,0.0048667522015959684,AT1G33360.1,NA,ATP-dependent Clp protease,"AAA family ATPase, putative, expressed",LOC_Os02g35630.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,46.02,Pavir.1NG301900,4693,0.0038432555929295256,AT1G33360.1,NA,ATP-dependent Clp protease,"AAA family ATPase, putative, expressed",LOC_Os02g35630.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,46.02,Pavir.1NG301900,4968,0.0023823473231500574,AT1G33360.1,NA,ATP-dependent Clp protease,"AAA family ATPase, putative, expressed",LOC_Os02g35630.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr01N,46.03,Pavir.1NG301900,13966,0.06860339575745175,AT1G33360.1,NA,ATP-dependent Clp protease,"AAA family ATPase, putative, expressed",LOC_Os02g35630.1
tx_sites,Midwest,FL50,Chr01N,46.03,Pavir.1NG301900,13966,0.08473079959407041,AT1G33360.1,NA,ATP-dependent Clp protease,"AAA family ATPase, putative, expressed",LOC_Os02g35630.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,46.04,Pavir.1NG302200,4296,0.004526117985759172,AT5G23550.1,NA,Got1/Sft2-like vescicle transport protein family,"SFT2, putative, expressed",LOC_Os02g35640.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr01N,47.08,Pavir.1NG318200,1284,1.6563855999331313e-4,AT1G22400.1,"ATUGT85A1,UGT85A1",UDP-Glycosyltransferase superfamily protein,"cytokinin-O-glucosyltransferase 2, putative, expressed",LOC_Os02g36840.1
tx_sites,Gulf,cgdd_12c_10d,Chr01N,47.79,Pavir.1NG322500,552,0.023668199864310666,NA,NA,NA,expressed protein,LOC_Os02g37440.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,48.38,Pavir.1NG327800,84,0.004726396255951119,AT1G67900.3,NA,Phototropic-responsive NPH3 family protein,"BTBN3 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 domain, expressed",LOC_Os02g38120.1
tx_sites,Gulf_and_Midwest,FL50,Chr01N,48.38,Pavir.1NG327800,84,0.011380433415293847,AT1G67900.3,NA,Phototropic-responsive NPH3 family protein,"BTBN3 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 domain, expressed",LOC_Os02g38120.1
tx_sites,Midwest,crain_1d,Chr01N,48.82,Pavir.1NG330600,228,9.414495382715785e-4,AT5G13240.1,NA,transcription regulators,"repressor of RNA polymerase III transcription MAF1, putative, expressed",LOC_Os04g56730.3
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,48.93,Pavir.1NG332100,489,0.0023327208765346317,AT4G24820.1,NA,"26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain","26S proteasome non-ATPase regulatory subunit 6, putative, expressed",LOC_Os02g38810.1
tx_sites,Midwest,crain_1d,Chr01N,49.6,Pavir.1NG338119,706,0.0016352150647584798,AT4G29860.1,"EMB2757,TAN",Transducin/WD40 repeat-like superfamily protein,"WD domain, G-beta repeat domain containing protein, expressed",LOC_Os06g04040.1
tx_sites,Gulf,crain_1d,Chr01N,50.7,Pavir.1NG349719,1770,0.01907899704228549,AT5G60070.1,NA,ankyrin repeat family protein,"ankyrin repeat family protein, putative, expressed",LOC_Os09g16160.1
tx_sites,Gulf,crain_1d,Chr01N,50.7,Pavir.1NG349719,1792,0.03804594418658112,AT5G60070.1,NA,ankyrin repeat family protein,"ankyrin repeat family protein, putative, expressed",LOC_Os09g16160.1
tx_sites,Gulf,crain_1d,Chr01N,50.7,Pavir.1NG349719,2195,0.008952092670473382,AT5G60070.1,NA,ankyrin repeat family protein,"ankyrin repeat family protein, putative, expressed",LOC_Os09g16160.1
tx_sites,Gulf,crain_1d,Chr01N,50.7,Pavir.1NG349719,2115,0.03328720334048436,AT5G60070.1,NA,ankyrin repeat family protein,"ankyrin repeat family protein, putative, expressed",LOC_Os09g16160.1
tx_sites,Gulf,GR50,Chr01N,51.35,Pavir.1NG357238,2972,0.08126826695312926,AT3G54220.1,"SCR,SGR1",GRAS family transcription factor,"GRAS family transcription factor domain containing protein, expressed",LOC_Os12g02870.1
tx_sites,Midwest,crain_1d,Chr01N,51.42,Pavir.1NG032119,1344,0.001801463261952028,AT4G30080.1,ARF16,auxin response factor 16,"auxin response factor, putative, expressed",LOC_Os02g41800.1
tx_sites,Midwest,crain_1d,Chr01N,51.55,NA,NA,0.0010286655501339195,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_1d,Chr01N,52.17,Pavir.1NG032300,786,0.008952092670473382,AT5G23200.1,NA,NA,expressed protein,LOC_Os02g42300.1
tx_sites,Gulf,GR50,Chr01N,53.01,Pavir.1NG370400,12702,0.08728321641943347,AT2G45190.1,"AFO,FIL,YAB1",Plant-specific transcription factor YABBY family protein,"YABBY domain containing protein, putative, expressed",LOC_Os02g42950.1
tx_sites,Gulf,GR50,Chr01N,53.02,Pavir.1NG370400,14016,0.015879359303504113,AT2G45190.1,"AFO,FIL,YAB1",Plant-specific transcription factor YABBY family protein,"YABBY domain containing protein, putative, expressed",LOC_Os02g42950.1
tx_sites,Gulf_and_Midwest,GR50,Chr01N,53.02,Pavir.1NG370400,14016,0.030960918143454096,AT2G45190.1,"AFO,FIL,YAB1",Plant-specific transcription factor YABBY family protein,"YABBY domain containing protein, putative, expressed",LOC_Os02g42950.1
tx_sites,Gulf,crain_1d,Chr01N,54.21,Pavir.1NG387600,22288,0.03328720334048436,AT1G68260.1,NA,Thioesterase superfamily protein,"thioesterase family protein, putative, expressed",LOC_Os02g44200.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr01N,55.05,Pavir.1NG396800,371,1.5125381063813885e-4,AT1G20696.3,"HMGB3,NFD03,NFD3",high mobility group B3,"HMG1/2, putative, expressed",LOC_Os02g44930.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr01N,55.67,Pavir.1NG421300,1750,6.758396521466939e-5,AT4G25470.1,"ATCBF2,CBF2,DREB1C,FTQ4",C-repeat/DRE binding factor 2,"dehydration-responsive element-binding protein, putative, expressed",LOC_Os04g48350.1
tx_sites,Gulf,dyln_fl50,Chr01N,55.97,Pavir.1NG424719,417,0.098915257088493,AT5G52510.1,SCL8,SCARECROW-like 8,"chitin-inducible gibberellin-responsive protein 2, putative, expressed",LOC_Os02g45760.1
tx_sites,Gulf_and_Midwest,dyln_fl50,Chr01N,55.97,Pavir.1NG424719,417,6.359237748026459e-4,AT5G52510.1,SCL8,SCARECROW-like 8,"chitin-inducible gibberellin-responsive protein 2, putative, expressed",LOC_Os02g45760.1
